index,APROVA,FRETE,UF,VALOR,DESCONTO,COND_PAGTO,CONTROLE,PERC
26718,0,C,SP,229.906,56.22,21.0,-12.8,54.0
26719,0,C,RS,249.4625,58.36,21.00007,-15.51,44.0
26720,0,C,PR,705.025,59.85,21.0,-16.54,21.0
26721,0,C,SP,211.13575,55.31,21.0,-10.44,25.0
26722,0,C,SP,152.132,57.89,21.0,-12.49,0.0
26723,0,C,SE,785.933,57.55,21.00007,-12.38,28.0
26724,0,C,PR,209.6725,57.94,0.5,-15.49,42.0
26725,0,C,RN,323.1995,57.18,0.5,-15.45,58.0
26726,0,C,RN,578.25,58.05,21.0,-19.27,100.0
26727,0,C,RJ,504.835,61.49,21.0,-20.09,0.0
26728,0,C,RN,326.00325,56.72,0.5,-14.55,58.0
26729,0,C,RN,830.6100000000001,58.22,21.0,-18.18,73.0
26730,0,C,BA,241.5,62.0,21.0,-21.58,0.0
26731,0,C,BA,248.25,60.58,21.0,-18.67,0.0
26732,0,C,SP,410.0,60.88,21.00007,-20.3,0.0
26733,0,C,SP,1456.535,58.62,21.0,-12.44,0.0
26734,0,C,SP,2047.088,57.4,7.0,-15.41,45.0
26735,0,C,SP,903.302,57.39,7.0,-15.43,45.0
26736,0,C,BA,363.9875,58.04,21.0,-13.55,29.0
26737,0,C,SP,124.925,54.5,17.5,-13.31,100.0
26738,0,C,SP,10233.17875,55.31,17.5,-5.88,0.0
26739,0,C,SP,2392.51375,57.2,7.0,-14.01,57.0
26740,0,C,BA,788.2825,58.04,21.0,-16.36,55.0
26741,0,C,SP,465.9,57.7,17.5,-13.08,0.0
26742,0,C,SP,184.542,54.76,21.0,-8.98,48.0
26743,0,C,SP,3496.6410000000005,57.91,17.5,-12.43,4.0
26744,0,C,SP,7805.3595,58.13,17.5,-12.29,0.0
26745,0,F,SP,2947.140000000001,56.59,17.5,-10.58,0.0
26746,0,C,ES,911.25,60.71,21.0,-17.59,0.0
26747,0,C,ES,925.025,60.08,21.0,-16.26,0.0
26748,0,C,SP,2069.29875,57.25,7.0,-15.25,46.0
26749,0,C,SP,11214.75475,56.6,7.0,-11.09,0.0
26750,0,C,SP,200.88125,55.77,21.0,-10.59,6.0
26751,0,C,SP,597.64375,56.94,7.0,-14.32,30.0
26752,0,C,MS,5004.43275,59.82,21.00007,-15.32,9.0
26753,0,F,SP,171.9705,56.15,7.0,-10.07,0.0
26754,0,F,SP,86.75325000000002,56.15,7.0,-12.11,0.0
26755,0,C,PR,659.383,59.9,21.0,-15.24,0.0
26756,0,C,SP,888.6317499999999,55.36,21.0,-13.12,76.0
26757,0,C,RS,533.75125,54.4,14.0,-12.72,94.0
26758,0,C,RS,138.09675,57.28,21.0,-16.88,77.0
26759,0,C,SP,11214.75475,56.6,7.0,-11.09,0.0
26760,0,C,BA,800.9000000000002,57.32,21.0,-14.91,55.0
26761,0,C,SP,2914.2375,58.6,21.0,-16.67,40.0
26762,0,C,SP,1714.3022500000004,58.51,0.5,-17.07,48.0
26763,0,C,BA,360.83,57.58,0.5,-13.78,34.0
26764,0,C,GO,534.5649999999998,58.93,21.0,-17.38,0.0
26765,0,C,SP,823.2050000000003,55.74,0.5,-11.9,46.0
26766,0,C,MT,1935.7155,60.24,21.0,-20.08,53.0
26767,0,C,GO,1170.492,60.35,21.0,-17.21,0.0
26768,0,C,MT,1213.47025,60.27,21.0,-16.67,0.0
26769,0,C,BA,872.6659999999998,58.59,21.00007,-18.7,73.0
26770,0,C,RN,3793.8385,61.24,21.0,-18.15,0.0
26771,0,C,SC,552.8925,57.21,21.0,-15.8,57.0
26772,0,C,SP,785.55,54.59,17.5,-11.91,71.0
26773,0,C,SP,3483.3975,58.97,21.0,-16.98,30.0
26774,0,C,SP,422.21125,58.98,21.0,-16.01,0.0
26775,0,C,PE,222.73575,57.55,21.0,-16.61,79.0
26776,0,C,PR,276.66725,58.96,21.0,-17.48,48.0
26777,0,C,SP,249.00000000000003,59.67,21.0,-14.62,0.0
26778,0,C,PB,610.55,55.07,21.00007,-11.55,50.0
26779,0,C,MT,394.2475,57.2,0.5,-15.32,64.0
26780,0,C,RS,1710.3349999999996,58.1,0.5,-15.94,43.0
26781,0,C,GO,534.5649999999998,58.93,21.0,-17.38,0.0
26782,0,C,PR,2397.9925,60.57,21.0,-19.08,39.0
26783,0,C,RS,528.79375,58.94,21.0,-15.85,0.0
26784,0,C,SP,191.67275,57.13,21.0,-16.98,96.0
26785,0,C,MG,139.905,58.36,17.500035,-18.9,83.0
26786,0,C,SP,255.0,58.39,21.0,-11.91,0.0
26787,0,C,GO,534.5649999999998,58.93,21.0,-17.38,0.0
26788,0,C,MG,200.797,59.03,17.500035,-18.39,39.0
26789,0,C,SP,249.00175,59.67,21.0,-14.62,0.0
26790,0,C,SP,1633.35,59.29,21.0,-15.49,0.0
26791,0,C,CE,1334.33725,57.32,21.00007,-11.06,0.0
26792,0,C,GO,4564.80425,60.42,21.0,-19.8,54.0
26793,0,C,SP,215.69950000000003,56.21,0.5,-13.69,48.0
26794,0,C,SP,334.60275,56.69,21.0,-11.25,0.0
26795,0,C,SP,905.10725,56.7,21.0,-14.02,52.0
26796,0,C,GO,838.26,59.42,21.0,-13.16,0.0
26797,0,C,SP,4408.765750000001,56.47,22.5,-9.61,0.0
26798,0,C,SP,934.17,56.73,22.5,-10.17,0.0
26799,0,C,SP,451.51875,56.69,21.0,-12.25,0.0
26800,0,C,PR,257.362,60.35,0.5,-17.81,0.0
26801,0,C,MG,845.1295,59.0,21.0,-17.53,49.0
26802,0,C,RJ,5971.3975,58.73,21.0,-17.62,63.0
26803,0,C,GO,1177.2915,59.5,21.0,-15.35,0.0
26804,0,C,SP,393.5975,55.46,21.0,-11.53,44.0
26805,0,C,PR,237.7595,58.08,21.0,-16.17,50.0
26806,0,C,PR,1581.2842500000004,59.87,21.0,-16.58,0.0
26807,0,C,SP,2411.7525,57.65,14.0,-13.62,12.0
26808,0,C,SP,356.87875,57.7,0.5,-14.99,32.0
26809,0,C,BA,788.2825,58.04,21.0,-16.36,55.0
26810,0,C,SP,976.7710000000001,56.8,28.00007,-9.52,0.0
26811,0,C,SP,562.795,58.55,21.00007,-17.92,36.0
26812,0,C,ES,100.508,58.21,21.00007,-11.57,0.0
26813,0,C,SP,6868.5175,57.19,25.0,-13.82,52.0
26814,0,C,SP,585.855,56.65,21.00007,-14.16,36.0
26815,0,C,RO,1130.0,61.47,14.0,-19.95,0.0
26816,0,C,ES,231.6465,59.26,21.0,-17.71,35.0
26817,0,C,ES,236.78799999999998,58.04,21.0,-15.24,35.0
26818,0,C,SC,1886.2375,59.78,21.0,-16.49,0.0
26819,0,C,MS,1065.9635,63.06,0.5,-18.53,0.0
26820,0,C,GO,478.7225,58.05,21.0,-18.23,78.0
26821,0,C,RO,1395.6950000000004,59.02,14.0,-18.11,66.0
26822,0,C,SP,775.45,61.58,21.00007,-20.17,0.0
26823,0,C,ES,949.268,58.1,21.00007,-12.24,0.0
26824,0,C,GO,2551.00075,60.44,21.0,-21.26,58.0
26825,0,C,SP,115.376,60.93,0.5,-21.18,0.0
26826,0,C,RS,2816.13175,59.05,21.0,-18.13,50.0
26827,0,C,GO,2551.00075,60.44,21.0,-21.26,58.0
26828,0,C,AL,12368.3175,57.9,21.0,-16.21,51.0
26829,0,C,SP,209.152,56.3,0.5,-12.92,48.0
26830,0,C,SP,209.30375,55.22,21.00007,-12.17,94.0
26831,0,C,SP,823.2050000000003,55.74,0.5,-11.9,46.0
26832,0,C,SP,8994.65925,56.92,24.49979,-13.28,45.0
26833,0,C,RO,1428.4,58.02,14.0,-16.1,66.0
26834,0,C,SP,813.3749999999999,59.54,21.00007,-15.94,0.0
26835,0,C,RO,1197.5,59.03,14.0,-14.9,0.0
26836,0,C,SP,3414.1735,55.25,14.0,-12.22,69.0
26837,0,C,PI,880.3,55.21,21.00007,-14.55,98.0
26838,0,C,SP,1027.35,57.61,3.5,-13.08,17.0
26839,0,C,PE,145.26,57.55,21.0,-15.78,48.0
26840,0,C,GO,1097.3,59.46,21.0,-19.67,70.0
26841,0,C,RS,503.5750000000001,58.65,21.0,-15.17,0.0
26842,0,C,BA,682.6850000000002,58.05,21.0,-15.68,63.0
26843,0,C,BA,9480.98475,59.16,21.0,-17.9,48.0
26844,0,C,PR,2686.01125,60.37,21.0,-21.98,86.0
26845,0,C,RN,3662.36575,60.26,21.0,-16.04,0.0
26846,0,C,SP,441.54725,56.2,21.0,-12.8,38.0
26847,0,C,SP,2794.8705,56.68,21.0,-15.04,64.0
26848,0,C,SP,246.153,55.56,21.00007,-12.34,54.0
26849,0,C,AL,2101.28625,56.87,0.5,-11.39,0.0
26850,0,C,BA,682.6850000000002,58.05,21.0,-15.68,63.0
26851,0,C,PR,3242.347,59.87,21.0,-15.82,0.0
26852,0,C,RN,323.1995,57.18,0.5,-15.45,58.0
26853,0,C,GO,1134.9075,57.99,21.0,-16.76,70.0
26854,0,C,RN,3662.36575,60.26,21.0,-16.04,0.0
26855,0,F,SP,134.8435,56.55,21.00007,-11.23,0.0
26856,0,C,SP,28158.80375,-651.76,17.5,1445.65,36.0
26857,0,C,MS,568.48325,59.27,21.0,-14.22,4.0
26858,0,C,GO,315.8335,58.92,21.0,-19.62,74.0
26859,0,C,BA,314.1,58.04,21.0,-17.88,67.0
26860,0,C,GO,29936.58175,60.71,21.00007,-17.68,38.0
26861,0,C,RN,323.1995,57.18,0.5,-15.45,58.0
26862,0,C,SP,135.0905,55.31,17.500035,-8.59,11.0
26863,0,C,ES,949.2689999999999,58.1,21.00007,-12.24,0.0
26864,0,C,SP,325.9055,56.95,21.00007,-14.44,45.0
26865,0,C,TO,2158.7960000000003,58.62,21.0,-17.09,63.0
26866,0,C,BA,1843.03125,60.55,21.00007,-18.31,38.0
26867,0,C,RJ,1243.9,60.35,21.0,-17.97,0.0
26868,0,C,RS,900.2379999999997,57.18,21.00007,-13.62,0.0
26869,0,C,RN,633.1375,57.48,21.0,-17.59,97.0
26870,0,C,SP,2357.42175,58.63,14.0,-15.62,12.0
26871,0,C,SP,1720.0397499999995,58.36,0.5,-16.78,48.0
26872,0,C,RN,638.9125,57.05,21.0,-16.76,97.0
26873,0,C,SP,2795.01475,56.68,21.0,-15.03,64.0
26874,0,C,SP,1720.0397499999995,58.36,0.5,-16.78,48.0
26875,0,C,MG,1060.0,58.32,0.5,-12.64,0.0
26876,0,C,RN,663.8362500000002,56.99,21.0,-16.39,95.0
26877,0,C,ES,560.0,60.64,21.0,-16.67,0.0
26878,0,C,GO,213.698,58.1,0.5,-17.19,67.0
26879,0,C,SC,251.2425,64.71,21.00007,-27.48,0.0
26880,0,C,SP,2289.0585,57.77,0.5,-15.11,63.0
26881,0,C,SP,135.4345,58.82,21.00007,-17.0,19.0
26882,0,C,SC,272.8455,60.73,21.00007,-19.29,0.0
26883,0,C,RJ,1324.5379999999998,57.33,21.00007,-10.93,0.0
26884,0,C,RJ,906.945,60.63,21.0,-17.12,0.0
26885,0,C,RS,239.42675,57.2,0.5,-14.98,39.0
26886,0,C,SP,921.78875,56.21,21.0,-11.52,22.0
26887,0,C,SP,3412.0945,55.28,14.0,-12.28,69.0
26888,0,C,SP,585.91575,58.15,17.5,-12.39,0.0
26889,0,C,SP,802.3199999999998,61.69,21.0,-20.73,0.0
26890,0,C,MG,221.8725,58.83,21.0,-17.06,38.0
26891,0,C,SC,94.55,58.05,21.0,-19.27,100.0
26892,0,C,SP,3181.38175,60.16,7.0,-13.77,0.0
26893,0,C,SP,340.6090000000001,55.31,21.0,-11.45,43.0
26894,0,C,TO,375.84,58.41,0.5,-19.39,75.0
26895,0,C,SP,720.0,57.5,21.0,-14.08,0.0
26896,0,C,SP,1149.0,55.48,21.0,-15.18,100.0
26897,0,C,BA,6112.5,58.72,21.0,-17.1,36.0
26898,0,C,SP,1113.9325,59.45,21.0,-16.29,30.0
26899,0,C,RS,590.5115,58.5,21.0,-17.92,56.0
26900,0,C,ES,2882.25,61.24,21.0,-22.39,52.0
26901,0,C,BA,6112.5,58.72,21.0,-17.1,36.0
26902,0,C,ES,3029.25,59.22,21.0,-18.35,52.0
26903,0,C,TO,385.58,57.12,0.5,-16.91,75.0
26904,0,C,SP,2364.96525,58.62,14.0,-15.6,12.0
26905,0,C,RN,220.9155,59.27,21.0,-18.63,47.0
26906,0,C,RJ,3751.75,59.94,21.0,-18.35,0.0
26907,0,C,SP,2099.87175,57.41,21.0,-14.39,33.0
26908,0,C,SP,180.22225,54.4,21.00007,-12.77,98.0
26909,0,C,ES,3013.571,59.44,21.0,-18.78,52.0
26910,0,C,MG,671.53475,59.03,21.0,-14.14,0.0
26911,0,C,GO,316.3125,58.51,21.0,-20.14,100.0
26912,0,C,SP,965.45375,58.24,25.0,-13.33,0.0
26913,0,C,RS,1050.2345,58.14,21.0,-12.14,0.0
26914,0,C,BA,135.5,57.81,21.0,-14.03,0.0
26915,0,C,GO,149.97775,59.97,21.0,-15.27,6.0
26916,0,C,GO,328.8,56.48,21.0,-16.25,100.0
26917,0,C,RS,3390.46,55.14,17.5,-13.1,80.0
26918,0,C,RS,351.71,57.95,0.5,-16.13,67.0
26919,0,C,GO,1740.645,60.83,21.0,-17.0,0.0
26920,0,C,PR,10105887.47475,59.88,21.0,-15.39,0.0
26921,0,C,RS,405.225,58.89,21.0,-15.02,0.0
26922,0,C,CE,2665.7512500000007,58.79,21.0,-15.51,0.0
26923,0,C,GO,248.77125,57.7,0.5,-15.3,57.0
26924,0,C,RS,310.096,54.71,21.00007,-12.22,70.0
26925,0,C,CE,85.97,54.5,21.00007,-13.31,100.0
26926,0,C,CE,67.42,54.5,21.00007,-13.31,100.0
26927,0,C,SC,5019.185,59.22,21.00007,-16.12,0.0
26928,0,C,BA,11547.73425,60.32,21.0,-20.69,50.0
26929,0,C,SP,1137.4915,58.55,21.0,-14.42,30.0
26930,0,C,SP,491.25,60.71,25.0,-18.94,0.0
26931,0,C,GO,327.5625,56.68,21.0,-16.64,100.0
26932,0,C,RN,203.72625,57.64,21.0,-16.03,48.0
26933,0,C,GO,28230.199,62.95,21.00007,-22.38,38.0
26934,0,C,PB,450.3975,57.57,21.0,-16.63,60.0
26935,0,C,PE,262.545,58.26,21.00007,-14.87,59.0
26936,0,C,RN,323.1995,57.18,0.5,-15.45,58.0
26937,0,C,SP,984.32925,56.68,0.5,-12.16,5.0
26938,0,C,PE,262.545,58.26,21.00007,-14.87,59.0
26939,0,C,RS,310.096,54.71,14.0,-12.22,70.0
26940,0,C,RS,415.00000000000006,54.51,17.500035,-12.43,86.0
26941,0,C,ES,903.0595,60.12,21.0,-15.41,0.0
26942,0,C,RN,326.08025,57.13,21.0,-15.86,71.0
26943,0,C,SP,190.94575,58.5,21.0,-16.38,49.0
26944,0,C,CE,659.10525,55.37,21.00007,-13.58,67.0
26945,0,C,ES,2956.97775,60.21,21.0,-20.33,52.0
26946,0,C,SP,1152.5145,58.72,25.0,-14.93,0.0
26947,0,C,CE,67.42,54.5,21.00007,-13.31,100.0
26948,0,C,CE,396.37625,57.55,21.0,-16.09,71.0
26949,0,C,SP,422.25,61.09,45.0,-18.46,0.0
26950,0,C,CE,667.567,54.74,21.00007,-12.36,67.0
26951,0,C,ES,464.0125000000001,63.35,21.0,-21.17,0.0
26952,0,C,ES,3038.06875,59.1,21.0,-18.1,52.0
26953,0,C,RJ,13707.020999999995,61.15,21.0,-19.41,0.0
26954,0,C,BA,10315.1,57.25,21.00007,-12.95,42.0
26955,0,C,SP,4519.7379999999985,55.33,21.0,-11.08,49.0
26956,0,C,ES,512.41475,56.95,17.5,-12.31,0.0
26957,0,C,ES,464.0125000000001,63.35,21.0,-21.17,0.0
26958,0,C,SP,254.33625,54.4,21.0,-12.65,86.0
26959,0,C,BA,6832.65,59.53,21.0,-17.65,75.0
26960,0,C,SP,1256.61925,58.41,21.00007,-18.19,70.0
26961,0,C,GO,4293.0285,60.49,21.0,-18.16,23.0
26962,0,C,BA,6898.625,59.14,21.0,-16.85,75.0
26963,0,C,SP,1518.4225,57.72,21.0,-16.53,52.0
26964,0,C,SP,895.5,61.05,21.00007,-19.12,0.0
26965,0,C,SC,1119.3625,59.08,21.0,-16.77,17.0
26966,0,C,SP,4479.215,58.74,21.0,-16.12,31.0
26967,0,C,PB,3589.60275,60.12,21.0,-18.75,47.0
26968,0,C,RN,1296.67525,59.47,21.0,-19.03,47.0
26969,0,C,RN,1962.9162499999993,60.17,21.0,-19.06,64.0
26970,0,C,RJ,9694.8025,58.92,22.500075,-17.7,44.0
26971,0,C,RN,3949.057250000001,62.9,21.0,-20.47,0.0
26972,0,C,RJ,15099.87,60.33,21.0,-17.69,0.0
26973,0,C,ES,464.0125000000001,63.35,21.0,-21.17,0.0
26974,0,C,RS,1050.2345,58.14,21.0,-12.14,0.0
26975,0,C,SP,350.89125,59.06,25.0,-16.27,8.0
26976,0,C,ES,472.5125000000001,62.58,21.0,-19.51,0.0
26977,0,C,PR,264.0525,61.26,0.5,-17.11,0.0
26978,0,C,SP,527.539,56.23,22.5,-16.6,100.0
26979,0,C,SP,1084.9115,56.12,22.5,-11.26,9.0
26980,0,C,SP,753.75,54.47,14.0,-12.37,100.0
26981,0,C,SP,178.87099999999998,56.65,22.5,-11.45,0.0
26982,0,C,GO,202.69575,57.4,21.00007,-15.2,40.0
26983,0,C,PE,815.0,57.53,21.0,-17.93,89.0
26984,0,C,BA,1856.41625,60.26,21.00007,-17.69,38.0
26985,0,C,GO,202.69625,57.4,21.00007,-15.2,40.0
26986,0,C,SP,2761.67625,60.42,21.0,-20.45,43.0
26987,0,C,SP,451.28625,56.0,21.0,-13.96,53.0
26988,0,C,CE,51172.075,59.7,17.500035,-16.24,0.0
26989,0,C,RS,10547.5425,60.43,21.0,-20.2,46.0
26990,0,C,RS,238.5,57.5,21.00007,-18.21,100.0
26991,0,C,ES,512.41475,56.95,17.5,-12.31,0.0
26992,0,C,RS,389.7155,59.88,21.00007,-14.48,0.0
26993,0,F,RS,7329.5607500000015,60.87,3.5,-19.42,25.0
26994,0,C,ES,1875.4875,59.93,21.0,-18.41,64.0
26995,0,C,SP,2761.67625,60.42,21.0,-20.45,43.0
26996,0,C,RS,3158.9495,58.62,14.0,-14.81,33.0
26997,0,C,PE,272.6635,58.06,21.00007,-17.46,76.0
26998,0,C,ES,1075.0,60.96,21.0,-18.11,0.0
26999,0,C,RS,340.125,58.66,21.0,-18.69,67.0
27000,0,C,RS,10845.318000000001,59.31,21.0,-17.94,46.0
27001,0,C,MT,1054.948,59.51,21.0,-17.45,36.0
27002,0,C,RS,374.50800000000004,61.73,21.0,-18.43,0.0
27003,0,C,MT,2201.072,60.3,21.0,-18.7,39.0
27004,0,C,GO,321.75,57.63,21.0,-18.45,100.0
27005,0,C,PE,874.38625,57.47,21.0,-17.4,87.0
27006,0,C,SP,2841.715,59.25,21.0,-18.09,43.0
27007,0,C,SP,979.60675,55.23,17.5,-6.62,0.0
27008,0,C,CE,51594.50000000001,59.37,17.500035,-15.55,0.0
27009,0,C,PR,141.89600000000004,58.46,21.0,-18.17,85.0
27010,0,C,RN,401.57300000000004,58.86,21.0,-19.49,79.0
27011,0,C,RN,202.52150000000003,58.69,21.0,-18.31,60.0
27012,0,C,RN,455.45925,59.37,21.0,-18.05,84.0
27013,0,C,RN,913.75825,58.34,21.0,-15.83,53.0
27014,0,F,MS,3496.9240000000004,59.21,3.5,-17.84,45.0
27015,0,F,SP,60.3745,51.77,31.5,-2.49,0.0
27016,0,C,BA,3354.1275,59.55,21.0,-16.35,32.0
27017,0,C,RJ,9618.7975,59.51,22.500075,-19.72,66.0
27018,0,C,SP,2841.715,59.25,21.0,-18.09,43.0
27019,0,C,ES,245.52,63.16,21.0,-21.22,0.0
27020,0,C,SP,1421.9095,55.93,14.0,-12.43,42.0
27021,0,C,SP,2495.8,56.72,21.0,-14.15,58.0
27022,0,C,MT,2996.87475,60.3,21.0,-20.88,72.0
27023,0,C,GO,187.111,58.92,21.0,-17.15,30.0
27024,0,C,SP,1452.34875,56.26,22.5,-13.77,53.0
27025,0,C,PE,610.36,61.85,21.0,-24.32,67.0
27026,0,C,SP,37426.71425000001,61.54,28.00007,-20.47,57.0
27027,0,C,BA,4332.775,60.76,21.0,-18.24,0.0
27028,0,C,RS,154.161,60.22,21.00007,-19.77,0.0
27029,0,C,GO,4618.9,61.0,21.0,-19.51,76.0
27030,0,C,ES,824.9275000000001,59.65,21.0,-18.3,84.0
27031,0,C,SP,965.945,62.26,21.0,-22.94,64.0
27032,0,C,CE,2160.926,57.92,21.0,-17.95,88.0
27033,0,C,PR,786.1872500000002,59.64,21.0,-19.74,51.0
27034,0,C,SP,303.6550000000001,58.24,21.0,-13.22,0.0
27035,0,C,ES,21669.3455,63.96,21.0,-24.26,40.0
27036,0,C,SP,907.4125,57.42,21.0,-14.29,26.0
27037,0,C,SP,127.39175,58.27,17.5,-12.17,0.0
27038,0,C,RJ,13645.94075,61.32,21.0,-19.78,0.0
27039,0,C,MT,2996.87475,60.3,21.0,-20.88,72.0
27040,0,C,RN,406.99875,58.21,21.0,-18.21,79.0
27041,0,C,RN,204.2415,58.19,21.0,-17.32,60.0
27042,0,C,RN,460.92150000000015,58.81,21.0,-16.91,84.0
27043,0,C,RN,919.3185,58.07,21.0,-15.28,53.0
27044,0,C,SP,379.00225,57.66,21.0,-15.91,47.0
27045,0,C,SP,383.55375,57.06,21.0,-14.71,47.0
27046,0,C,SP,2841.715,59.25,21.0,-18.09,43.0
27047,0,C,RS,1967.073,57.28,14.0,-13.83,0.0
27048,0,C,SP,2528.30125,57.76,21.0,-15.79,94.0
27049,0,C,ES,102.7485,60.18,21.0,-18.88,0.0
27050,0,C,SC,201.6,57.05,17.500035,-14.54,15.0
27051,0,C,BA,4618.62925,60.78,21.0,-16.74,0.0
27052,0,C,CE,2160.926,57.92,21.0,-17.95,88.0
27053,0,C,MT,2996.87475,60.3,21.0,-20.88,72.0
27054,0,C,SC,2230.59325,61.87,21.0,-20.58,30.0
27055,0,C,ES,23102.49375,61.57,21.0,-19.23,40.0
27056,0,C,SP,2585.54175,56.78,21.0,-13.84,94.0
27057,0,C,SC,2230.59325,61.87,21.0,-20.58,30.0
27058,0,C,SP,2841.715,59.25,21.0,-18.09,43.0
27059,0,C,PE,1377.5135,58.5,21.0,-17.93,67.0
27060,0,C,MS,562.6735,59.93,21.0,-17.18,50.0
27061,0,C,SP,1672.0645000000004,57.59,21.0,-16.72,49.0
27062,0,C,SP,841.9350000000003,56.21,21.0,-13.62,45.0
27063,0,C,SP,207.35475,55.31,21.0,-9.39,22.0
27064,0,C,RN,293.395,57.59,21.0,-16.61,72.0
27065,0,C,SP,692.528,57.96,21.0,-15.06,0.0
27066,0,C,DF,8391.7375,59.02,22.5,-18.22,65.0
27067,0,C,SP,612.83325,57.22,21.0,-13.56,16.0
27068,0,C,GO,1996.19775,58.83,21.0,-17.56,77.0
27069,0,C,GO,1234.655,58.83,21.0,-18.13,65.0
27070,0,C,PE,162.775,58.23,21.0,-17.0,45.0
27071,0,C,PE,496.25525,58.16,21.0,-15.66,35.0
27072,0,C,PE,396.9075,58.73,21.0,-16.67,33.0
27073,0,C,PE,1429.77475,58.4,21.0,-17.06,49.0
27074,0,C,ES,138.58175,60.75,21.0,-18.38,0.0
27075,0,C,SP,6620.874999999999,59.95,25.0,-16.87,0.0
27076,0,C,ES,23178.56575,61.44,21.0,-18.97,40.0
27077,0,C,SP,4573.50025,61.88,21.0,-20.95,48.0
27078,0,C,ES,23179.35325,61.44,21.0,-18.96,40.0
27079,0,C,MG,252.985,58.4,0.5,-19.21,90.0
27080,0,C,SP,447.4875,55.03,17.5,-13.4,89.0
27081,0,C,ES,23211.001,61.39,21.0,-18.85,40.0
27082,0,C,ES,467.71775,58.07,21.0,-15.86,35.0
27083,0,C,SP,4560.0,58.04,0.5,-13.31,20.0
27084,0,C,SP,484.99475,55.25,21.00007,-12.71,48.0
27085,0,C,MG,373.25,58.39,0.5,-18.17,67.0
27086,0,C,SP,537.2985,55.32,22.5,-14.86,100.0
27087,0,C,RO,4005.2525000000014,58.48,21.0,-15.92,48.0
27088,0,F,RS,7351.5795,60.75,3.5,-19.18,25.0
27089,0,C,RJ,8076.375,61.55,21.0,-20.28,0.0
27090,0,C,PB,2413.75,57.34,21.00007,-16.29,62.0
27091,0,C,SP,918.43325,56.36,21.0,-13.2,41.0
27092,0,C,RS,805.9119999999999,55.05,14.0,-12.67,62.0
27093,0,C,MG,412.645,58.36,21.0,-17.0,37.0
27094,0,C,BA,3224.3775,59.58,21.0,-16.3,32.0
27095,0,C,GO,1356.9045,58.83,21.0,-15.12,0.0
27096,0,C,SP,5794.77225,58.5,21.0,-13.92,47.0
27097,0,C,RJ,1400.0,61.21,21.0,-18.21,0.0
27098,0,C,SP,667.1139999999999,58.47,21.0,-13.3,0.0
27099,0,C,PR,162.01325,58.17,17.500035,-16.34,41.0
27100,0,C,CE,798.735,56.34,21.0,-15.38,94.0
27101,0,C,SP,424.2495,56.84,17.5,-12.62,0.0
27102,0,C,MG,355.875,58.58,0.5,-17.48,41.0
27103,0,C,RN,294.1845,57.45,21.0,-16.33,72.0
27104,0,C,CE,2209.426,56.94,21.0,-16.06,88.0
27105,0,F,PA,1428.1325000000004,60.49,21.0,-20.93,46.0
27106,0,F,RS,7363.854499999998,60.68,3.5,-19.04,25.0
27107,0,C,SP,273.35200000000003,60.96,0.5,-18.95,0.0
27108,0,C,GO,995.688,58.18,21.0,-15.73,56.0
27109,0,C,TO,331.36,58.4,21.0,-20.74,100.0
27110,0,C,BA,1159.135,58.8,21.0,-14.72,20.0
27111,0,C,SP,289.16175,57.19,21.0,-15.1,53.0
27112,0,C,PA,2151.9325,60.15,21.0,-17.01,52.0
27113,0,C,SP,262.44,56.16,21.00007,-9.85,0.0
27114,0,C,GO,212.81,57.57,21.0,-16.33,77.0
27115,0,C,SP,295.69225,59.61,21.0,-15.98,14.0
27116,0,C,SP,807.4185,56.68,21.0,-12.52,25.0
27117,0,C,DF,1155.5295,58.95,0.5,-17.62,76.0
27118,0,C,SP,160.6265,55.77,21.0,-13.91,84.0
27119,0,C,CE,619.0074999999998,57.2,21.0,-15.31,77.0
27120,0,C,SP,2024.05,49.52,21.0,1.97,37.0
27121,0,C,SP,215.22200000000004,56.81,17.5,-10.44,0.0
27122,0,C,GO,268.3005,58.07,21.0,-15.07,38.0
27123,0,C,TO,331.36,58.4,21.0,-20.74,100.0
27124,0,C,CE,437.94000000000005,53.91,0.5,-11.49,89.0
27125,0,C,SP,1077.543,58.05,25.0,-14.34,0.0
27126,0,C,SC,2881.6775,60.78,21.0,-17.67,0.0
27127,0,C,MS,734.3425,58.07,21.0,-17.99,92.0
27128,0,C,CE,601.1212499999998,56.83,21.0,-15.4,81.0
27129,0,C,SP,554.7,57.1,0.5,-15.58,65.0
27130,0,C,SP,902.46775,58.13,19.25,-14.24,0.0
27131,0,C,MS,182.4825,57.51,21.0,-18.23,100.0
27132,0,C,MG,309.75,58.46,0.5,-18.79,79.0
27133,0,C,RJ,3278.5725,63.89,21.0,-24.87,0.0
27134,0,C,SP,904.84275,58.01,19.25,-14.0,0.0
27135,0,C,MG,229.19425,57.72,21.0,-14.0,30.0
27136,0,C,SP,907.47775,57.88,19.25,-13.73,0.0
27137,0,C,MG,312.3,58.04,0.5,-17.96,79.0
27138,0,C,SP,7870.768,57.65,21.0,-12.12,9.0
27139,0,C,PE,646.036,58.89,21.0,-15.54,42.0
27140,0,C,RJ,375.0,63.53,21.0,-23.09,0.0
27141,0,C,CE,2476.93775,59.02,14.0,-15.84,0.0
27142,0,C,PB,8669.9625,59.23,21.0,-13.81,20.0
27143,0,C,BA,147.0,61.7,21.0,-18.08,0.0
